id,cve,announced,upvotes,nickname,project_name,subdomain,tag_json/0/id,tag_json/0/importance,tag_json/1/id,tag_json/1/importance,tag_json/2/id,tag_json/2/importance,tag_json/3/id,tag_json/3/importance,tag_json/4/id,tag_json/4/importance,tag_json/5/id,tag_json/5/importance,tag_json/6/id,tag_json/6/importance,tag_json/7/id,tag_json/7/importance,tag_json/8/id,tag_json/8/importance,tag_json/9/id,tag_json/9/importance,tag_json/10/id,tag_json/10/importance,tag_json/11/id,tag_json/11/importance,tag_json/12/id,tag_json/12/importance,tag_json/13/id,tag_json/13/importance,short_desc,tag_json/14/id,tag_json/14/importance,tag_json/15/id,tag_json/15/importance,tag_json/16/id,tag_json/16/importance,tag_json/17/id,tag_json/17/importance,tag_json/18/id,tag_json/18/importance,tag_json/19/id,tag_json/19/importance,tag_json/20/id,tag_json/20/importance
8,CVE-2008-6997,2009-08-19T05:24:52.780Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,CVE-2008-7061,2009-08-24T19:30:00.483Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,CVE-2008-7246,2009-09-18T22:30:00.483Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,CVE-2008-7294,2011-08-09T19:55:01.153Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,CVE-2009-0276,2009-02-03T19:30:00.343Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,CVE-2009-0374,2009-01-30T21:30:00.217Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,CVE-2009-0411,2009-02-03T19:30:00.627Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,CVE-2009-1412,2009-04-24T15:30:00.280Z,0,,Chromium,chromium,2,1.74755299501953,12,1,142,0.5,135,0.5,136,0.5,373,0.35,127,0.27,125,0.27,375,0.25,378,0,381,0,380,0,149,0,130,0,"An error related to handling URLs containg a ""chromehtml: protocol"" could allow
an attacker to run malicious scripts or search files on the local disk",,,,,,,,,,,,,,
19,CVE-2009-1441,2009-05-07T17:30:04.780Z,0,,Chromium,chromium,4,1.96881048170328,15,1,135,0.5,145,0.5,139,0.5,372,0.35,374,0.35,125,0.27,126,0.27,375,0.25,130,0,378,0,152,0,380,0,This vulnerability was a heap-based buffer overflow accessible via Google Chrome's IPC messaging,,,,,,,,,,,,,,
20,CVE-2009-1442,2009-05-07T17:30:04.797Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,CVE-2009-1514,2009-05-04T16:30:00.217Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,CVE-2009-1598,2009-05-11T15:30:00.483Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,CVE-2009-1690,2009-06-10T14:30:00.437Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,CVE-2009-2071,2009-06-15T19:30:05.733Z,0,,Chromium,chromium,380,0,378,0,130,0,382,0,381,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,CVE-2009-2121,2009-06-23T21:30:00.250Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,CVE-2009-2352,2009-07-07T23:30:00.280Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,CVE-2009-2555,2009-07-21T16:30:00.877Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,CVE-2009-2556,2009-07-21T16:30:00.920Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,CVE-2009-2578,2009-07-22T18:30:00.530Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,CVE-2009-2816,2009-11-13T15:30:00.563Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,CVE-2009-2935,2009-08-27T17:00:01.127Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,CVE-2009-2955,2009-08-24T15:30:00.313Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,CVE-2009-2973,2009-08-27T17:30:00.297Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,CVE-2009-2974,2009-08-27T17:30:00.313Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,CVE-2009-3011,2009-08-31T16:30:06.860Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,CVE-2009-3263,2009-09-18T22:30:00.563Z,0,,Chromium,chromium,147,0.45,130,0,378,0,380,0,,,,,,,,,,,,,,,,,,,,,"Cross-site scripting (XSS) vulnerability in Google Chrome 2.x and 3.x before 3.0.195.21 
allows remote attackers to inject arbitrary web script or HTML via a (1) RSS or (2) Atom feed, 
related to the rendering of the application/rss+xml content type as XML ""active content.""
",,,,,,,,,,,,,,
38,CVE-2009-3264,2009-09-18T22:30:00.593Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,CVE-2009-3268,2009-09-18T22:30:00.703Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,CVE-2009-3456,2009-09-29T18:00:00.390Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,CVE-2009-3931,2009-11-12T17:54:58.420Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,CVE-2009-3932,2009-11-12T17:54:58.500Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,CVE-2010-0315,2010-01-14T19:30:00.703Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,CVE-2010-0556,2010-02-18T17:30:00.583Z,0,,Chromium,chromium,8,0.25,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,CVE-2010-0645,2010-02-18T18:00:00.440Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,CVE-2010-0646,2010-02-18T18:00:00.487Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,CVE-2010-0647,2010-02-18T18:00:00.537Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,CVE-2010-0649,2010-02-18T18:00:00.613Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,CVE-2010-0650,2010-02-18T18:00:00.647Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,CVE-2010-0651,2010-02-18T18:00:00.677Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,CVE-2010-0655,2010-02-18T18:00:00.817Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,CVE-2010-0657,2010-02-18T18:00:00.880Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,CVE-2010-0658,2010-02-18T18:00:00.927Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,CVE-2010-0659,2010-02-18T18:00:00.957Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,CVE-2010-0661,2010-02-18T18:00:01.020Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,CVE-2010-0663,2010-02-18T18:00:01.097Z,0,,Chromium,chromium,5,2.049178615102,15,1,135,0.5,139,0.5,147,0.45,373,0.35,125,0.27,127,0.27,377,0.25,375,0.25,380,0,378,0,158,0,130,0,"This vulnerability can be described as a buffer overread, in which an
attacker can force an array index to read beyond the bounds of the array.
An attacker can use this to induce a system crash or to potentially read
memory they shouldn't have access to.
This vulnerability occurs in chromium's bitmap buffers",,,,,,,,,,,,,,
64,CVE-2010-1029,2010-03-19T21:30:00.327Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,CVE-2010-1228,2010-04-01T22:30:00.453Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,CVE-2010-1229,2010-04-01T22:30:00.530Z,0,,Chromium,chromium,146,0.45,381,0,380,0,130,0,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,CVE-2010-1230,2010-04-01T22:30:00.563Z,0,,Chromium,chromium,146,0.45,378,0,130,0,380,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,CVE-2010-1232,2010-04-01T22:30:00.627Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,CVE-2010-1233,2010-04-01T22:30:00.657Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,CVE-2010-1234,2010-04-01T22:30:00.670Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,CVE-2010-1235,2010-04-01T22:30:00.703Z,0,,Chromium,chromium,380,0,378,0,130,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,CVE-2010-1236,2010-04-01T22:30:00.750Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,CVE-2010-1237,2010-04-01T22:30:00.780Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,CVE-2010-1500,2010-04-23T14:30:01.603Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,CVE-2010-1502,2010-04-23T14:30:01.667Z,0,,Chromium,chromium,5,2.06842435969334,24,1,139,0.5,147,0.45,373,0.35,374,0.35,125,0.27,126,0.27,377,0.25,375,0.25,161,0,380,0,378,0,130,0,"Attackers are able to traverse local google files by using vectors related to
""developer tools"" in the Chromium Browser.
",,,,,,,,,,,,,,
80,CVE-2010-1506,2010-04-23T14:30:01.807Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,CVE-2010-1663,2010-05-03T13:51:53.433Z,0,,Chromium,chromium,147,0.45,9,0.15,378,0,379,0,380,0,382,0,381,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,CVE-2010-1664,2010-05-03T13:51:53.463Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,CVE-2010-1665,2010-05-03T13:51:53.497Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,CVE-2010-1731,2010-05-06T14:53:01.687Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,CVE-2010-1767,2010-09-24T19:00:04.107Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,CVE-2010-1770,2010-06-11T19:30:20.440Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,CVE-2010-1772,2010-09-24T19:00:04.247Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,CVE-2010-1773,2010-09-24T19:00:04.293Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,CVE-2010-1822,2010-10-04T21:00:03.923Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,CVE-2010-1823,2010-09-24T19:00:04.357Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,CVE-2010-1824,2010-09-24T19:00:04.387Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,CVE-2010-1825,2010-09-24T19:00:04.433Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,CVE-2010-1851,2010-05-07T18:24:16.000Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,CVE-2010-1992,2010-05-20T17:30:01.677Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,CVE-2010-2105,2010-05-28T18:30:01.613Z,0,,Chromium,chromium,146,0.45,380,0,378,0,130,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,CVE-2010-2106,2010-05-28T18:30:01.643Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,CVE-2010-2107,2010-05-28T18:30:01.673Z,0,,Chromium,chromium,15,1,10,0.72,10,0.72,144,0.5,147,0.45,126,0.27,380,0,130,0,160,0,378,0,,,,,,,,,This was an error that caused chromes memory to become corrupted,,,,,,,,,,,,,,
98,CVE-2010-2108,2010-05-28T18:30:01.690Z,0,,Chromium,chromium,2,1.81000608077394,26,1,143,0.5,147,0.45,373,0.35,126,0.27,125,0.27,375,0.25,381,0,380,0,378,0,130,0,382,0,164,0,"This vulnerability allows remote attackers to bypass the whitelist of
acceptable plugins",,,,,,,,,,,,,,
99,CVE-2010-2109,2010-05-28T18:30:01.720Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,CVE-2010-2110,2010-05-28T18:30:01.753Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,CVE-2010-2120,2010-06-01T20:30:03.007Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,CVE-2010-2295,2010-06-15T18:00:02.077Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,CVE-2010-2296,2010-06-15T18:00:02.110Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,CVE-2010-2297,2010-06-15T18:00:02.157Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,CVE-2010-2298,2010-06-15T18:00:02.187Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,CVE-2010-2299,2010-06-15T18:00:02.217Z,0,,Chromium,chromium,3,1.85665409325038,27,1,8,0.75,136,0.5,139,0.5,147,0.45,372,0.35,125,0.27,126,0.27,375,0.25,165,0,130,0,378,0,381,0,"There are certain objects that are read in through the DispatchObject()
function as clipboard objects",380,0,,,,,,,,,,,,
107,CVE-2010-2300,2010-06-15T18:00:02.250Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,CVE-2010-2301,2010-06-15T18:00:02.280Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,CVE-2010-2302,2010-06-15T18:00:02.313Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,CVE-2010-2645,2010-07-06T17:17:14.767Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,CVE-2010-2646,2010-07-06T17:17:14.780Z,0,,Chromium,chromium,147,0.45,381,0,378,0,130,0,382,0,380,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,CVE-2010-2647,2010-07-06T17:17:14.813Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,CVE-2010-2648,2010-07-06T17:17:14.843Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,CVE-2010-2649,2010-07-06T17:17:14.877Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,CVE-2010-2650,2010-07-06T17:17:14.907Z,0,,Chromium,chromium,378,0,130,0,380,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,CVE-2010-2651,2010-07-06T17:17:14.937Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,CVE-2010-2652,2010-07-06T17:17:14.967Z,0,,Chromium,chromium,28,1,139,0.5,147,0.45,373,0.35,127,0.27,125,0.27,375,0.25,380,0,378,0,130,0,166,0,,,,,,,This vulnerability pertains to the availability of the browser,,,,,,,,,,,,,,
118,CVE-2010-2897,2010-07-28T20:00:10.167Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,CVE-2010-2899,2010-07-28T20:00:10.230Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,CVE-2010-2900,2010-07-28T20:00:10.260Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,CVE-2010-2901,2010-07-28T20:00:10.293Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,CVE-2010-2902,2010-07-28T20:00:10.323Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,CVE-2010-2903,2010-07-28T20:00:10.370Z,0,,Chromium,chromium,4,2.0046471254421,20,1,139,0.5,147,0.45,373,0.35,125,0.27,126,0.27,375,0.25,168,0,130,0,378,0,380,0,,,,,"The security information dialog in Chrome incorrectly displayed the hostname.
In Windows, the hostname became merged with the following line and in Linux
it was truncated",,,,,,,,,,,,,,
125,CVE-2010-3111,2010-08-24T20:00:02.207Z,0,,Chromium,chromium,147,0.45,374,0.35,373,0.35,126,0.27,125,0.27,9,0.15,9,0.15,378,0,380,0,379,0,381,0,382,0,,,,,A workaround was created for a Windows kernel bug that was triggered by hinting malformed fonts,,,,,,,,,,,,,,
126,CVE-2010-3112,2010-08-24T20:00:02.270Z,0,,Chromium,chromium,147,0.45,130,0,381,0,380,0,382,0,378,0,,,,,,,,,,,,,,,,,"Versions of Chrome prior to 5.0.375.127 do not properly implement file dialogs, allowing attackers to cause denial of service attacks.",,,,,,,,,,,,,,
127,CVE-2010-3113,2010-08-24T20:00:02.317Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,CVE-2010-3114,2010-08-24T20:00:02.363Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,CVE-2010-3115,2010-08-24T20:00:02.410Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,CVE-2010-3116,2010-08-24T20:00:02.457Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,CVE-2010-3119,2010-08-24T20:00:02.613Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,CVE-2010-3120,2010-08-24T20:00:02.660Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,CVE-2010-3249,2010-09-07T18:00:02.590Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,CVE-2010-3253,2010-09-07T18:00:02.777Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,CVE-2010-3254,2010-09-07T18:00:02.823Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,CVE-2010-3255,2010-09-07T18:00:02.870Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,CVE-2010-3257,2010-09-07T18:00:02.963Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,CVE-2010-3258,2010-09-07T18:00:02.997Z,0,,Chromium,chromium,146,0.45,146,0.45,380,0,130,0,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,CVE-2010-3259,2010-09-07T18:00:03.043Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,CVE-2010-3412,2010-09-16T21:00:02.563Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,CVE-2010-3414,2010-09-16T21:00:02.640Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,CVE-2010-3416,2010-09-16T21:00:02.703Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,CVE-2010-3417,2010-09-16T21:00:02.750Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,CVE-2010-3729,2010-10-05T18:00:32.177Z,0,,Chromium,chromium,147,0.45,147,0.45,378,0,130,0,380,0,381,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,CVE-2010-3730,2010-10-05T18:00:32.223Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,CVE-2010-4008,2010-11-17T01:00:02.963Z,0,,Chromium,chromium,6,2.10156700488918,36,1,139,0.5,145,0.5,372,0.35,127,0.27,125,0.27,8,0.25,375,0.25,377,0.25,176,0,129,0,378,0,,,"An invalid memory access flaw was found in libxml2, a library providing
support to read, modify and write XML and HTML files",,,,,,,,,,,,,,
159,CVE-2010-4034,2010-10-21T19:00:04.693Z,0,,Chromium,chromium,3,1.91183943969213,20,1,139,0.5,146,0.45,146,0.45,147,0.45,373,0.35,125,0.27,126,0.27,375,0.25,130,0,382,0,378,0,380,0,"Does not handle form input in a safe manner allowing attackers to crash the application (DoS) due to a stale pointer bug, a programming error during dynamic memory allocation.",381,0,,,,,,,,,,,,
162,CVE-2010-4037,2010-10-21T19:00:04.817Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,CVE-2010-4038,2010-10-21T19:00:04.880Z,0,,Chromium,chromium,147,0.45,378,0,130,0,380,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,CVE-2010-4040,2010-10-21T19:00:04.957Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,CVE-2010-4041,2010-10-21T19:00:05.003Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,CVE-2010-4042,2010-10-21T19:00:05.050Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,CVE-2010-4197,2010-11-06T00:00:02.797Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,CVE-2010-4198,2010-11-06T00:00:02.827Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,CVE-2010-4199,2010-11-06T00:00:02.877Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,CVE-2010-4201,2010-11-06T00:00:02.937Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,CVE-2010-4202,2010-11-06T00:00:02.983Z,0,,Chromium,chromium,147,0.45,9,0.15,379,0,380,0,378,0,381,0,382,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,CVE-2010-4203,2010-11-06T00:00:03.017Z,0,,Chromium,chromium,8,0.25,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,CVE-2010-4204,2010-11-06T00:00:03.063Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,CVE-2010-4205,2010-11-06T00:00:03.093Z,0,,Chromium,chromium,2,1.78716588969049,40,1,135,0.5,139,0.5,147,0.45,373,0.35,127,0.27,125,0.27,8,0.25,375,0.25,130,0,169,0,380,0,378,0,"The vulnerability was in Google Chrome where they did not check the data type
of an event object returned from a page click.

The implementation, which was done in C++, didn't properly check if the event
object it got back was a mouse event before executing it",,,,,,,,,,,,,,
176,CVE-2010-4206,2010-11-06T00:00:03.140Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,CVE-2010-4482,2010-12-07T21:00:02.000Z,0,,Chromium,chromium,3,1.88172610028876,20,1,138,0.5,373,0.35,374,0.35,125,0.27,126,0.27,375,0.25,380,0,378,0,181,0,130,0,,,,,"The vulnerability is such that Chrome is able to open a webpage as a pop-up, which can be abused as malicious users will generate unwanted pages by bypassing the pop-up blocker using cross site-scripting (and by extension, cross-origin scripting)",,,,,,,,,,,,,,
